s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id,City,Category,Payment_Method
14456,4/12/2025,20,4004,₹ 200.00,14456,345,Noida,Accessories,Cash
14457,6/17/2025,47,1230,₹ 470.00,14457,110,Chennai,Home Decor,Debit Card
14458,6/13/2025,53,3488,₹ 530.00,14458,119,Pune,Accessories,EMI
14459,1/19/2025,26,4848,₹ 260.00,14459,199,Noida,Home Decor,Credit Card
14460,6/1/2025,62,1544,₹ 620.00,14460,158,Chennai,Cosmetics,Credit Card
14461,8/17/2025,62,2412,₹ 620.00,14461,355,Noida,Accessories,Debit Card
14462,4/27/2025,96,2613,₹ 960.00,14462,250,Bangalore,Cosmetics,EMI
14463,6/10/2025,20,2468,₹ 200.00,14463,475,Pune,Cosmetics,Cash
14464,1/27/2025,90,76,₹ 900.00,14464,208,Chennai,Electronics,Credit Card
14465,6/7/2025,38,2453,₹ 380.00,14465,158,Chennai,Home Decor,UPI
14466,8/26/2025,26,2726,₹ 260.00,14466,383,Bangalore,Electronics,EMI
14467,2/27/2025,60,246,₹ 600.00,14467,481,Noida,Accessories,Credit Card
14468,5/9/2025,75,3745,₹ 750.00,14468,243,Pune,Cosmetics,Credit Card
14469,5/29/2025,39,1024,₹ 390.00,14469,246,Noida,Cosmetics,Credit Card
14470,1/8/2025,10,1739,₹ 100.00,14470,389,Bangalore,Electronics,UPI
14471,5/29/2025,28,3881,₹ 280.00,14471,323,Pune,Cosmetics,EMI
14472,5/10/2025,12,3613,₹ 120.00,14472,274,Pune,Electronics,Debit Card
14473,10/6/2025,58,3910,₹ 580.00,14473,197,Noida,Home Decor,Cash
14474,5/5/2025,82,239,₹ 820.00,14474,446,Kochi,Electronics,Cash
14475,3/20/2025,3,3187,₹ 30.00,14475,155,Noida,Food,Debit Card
14476,6/14/2025,94,3121,₹ 940.00,14476,465,Noida,Cosmetics,UPI
14477,4/20/2025,21,3210,₹ 210.00,14477,145,Kochi,Electronics,Cash
14478,5/29/2025,4,1176,₹ 40.00,14478,318,Kochi,Home Decor,EMI
14479,9/18/2025,38,766,₹ 380.00,14479,142,Noida,Accessories,Credit Card
14480,6/25/2025,41,3077,₹ 410.00,14480,109,Bangalore,Accessories,EMI
14481,9/13/2025,37,2735,₹ 370.00,14481,144,Noida,Accessories,UPI
14482,4/21/2025,92,3877,₹ 920.00,14482,327,Chennai,Food,Cash
14483,1/31/2025,84,2651,₹ 840.00,14483,278,Pune,Electronics,UPI
14484,4/29/2025,29,3632,₹ 290.00,14484,126,Kochi,Food,EMI
14485,3/17/2025,60,710,₹ 600.00,14485,336,Kochi,Cosmetics,UPI
14486,8/16/2025,85,689,₹ 850.00,14486,86,Bangalore,Accessories,Debit Card
14487,3/1/2025,20,4367,₹ 200.00,14487,147,Pune,Food,Credit Card
14488,5/21/2025,73,4583,₹ 730.00,14488,76,Noida,Home Decor,EMI
14489,6/21/2025,79,156,₹ 790.00,14489,231,Noida,Electronics,Credit Card
14490,3/21/2025,3,2049,₹ 30.00,14490,112,Chennai,Home Decor,EMI
14491,10/11/2025,80,2645,₹ 800.00,14491,329,Chennai,Home Decor,Credit Card
14492,4/24/2025,30,2446,₹ 300.00,14492,286,Pune,Home Decor,Cash
14493,2/26/2025,5,111,₹ 50.00,14493,295,Noida,Electronics,Debit Card
14494,9/7/2025,71,2691,₹ 710.00,14494,451,Chennai,Accessories,EMI
14495,10/4/2025,40,4067,₹ 400.00,14495,28,Chennai,Accessories,UPI
14496,5/29/2025,43,2374,₹ 430.00,14496,103,Kochi,Cosmetics,UPI
14497,7/20/2025,28,1173,₹ 280.00,14497,474,Pune,Food,EMI
14498,3/10/2025,67,3557,₹ 670.00,14498,435,Bangalore,Electronics,Credit Card
14499,1/31/2025,91,2757,₹ 910.00,14499,35,Pune,Accessories,EMI
14500,7/17/2025,23,1501,₹ 230.00,14500,220,Chennai,Home Decor,Cash
14501,7/13/2025,96,1308,₹ 960.00,14501,13,Pune,Electronics,Cash
14502,10/17/2025,39,342,₹ 390.00,14502,281,Chennai,Cosmetics,EMI
14503,11/8/2025,42,1013,₹ 420.00,14503,25,Pune,Food,UPI
14504,1/31/2025,34,1665,₹ 340.00,14504,166,Noida,Food,Cash
14505,10/13/2025,92,863,₹ 920.00,14505,193,Kochi,Cosmetics,Credit Card
14506,2/23/2025,24,4291,₹ 240.00,14506,28,Bangalore,Accessories,UPI
14507,9/27/2025,23,4159,₹ 230.00,14507,129,Pune,Accessories,Cash
14508,1/13/2025,33,4740,₹ 330.00,14508,358,Bangalore,Cosmetics,Credit Card
14509,1/21/2025,74,3720,₹ 740.00,14509,186,Chennai,Accessories,Debit Card
14510,9/13/2025,47,3646,₹ 470.00,14510,12,Bangalore,Cosmetics,Cash
14511,1/29/2025,49,1467,₹ 490.00,14511,27,Chennai,Electronics,Credit Card
14512,4/3/2025,79,4532,₹ 790.00,14512,171,Pune,Cosmetics,UPI
14513,3/8/2025,75,4174,₹ 750.00,14513,465,Noida,Accessories,EMI
14514,7/3/2025,89,1711,₹ 890.00,14514,372,Chennai,Accessories,Debit Card
14515,4/9/2025,61,242,₹ 610.00,14515,180,Bangalore,Electronics,Cash
14516,9/23/2025,29,710,₹ 290.00,14516,52,Bangalore,Food,EMI
14517,10/19/2025,64,1878,₹ 640.00,14517,364,Bangalore,Electronics,UPI
14518,2/20/2025,72,2277,₹ 720.00,14518,233,Kochi,Cosmetics,EMI
14519,9/14/2025,61,2882,₹ 610.00,14519,144,Pune,Home Decor,Credit Card
14520,3/9/2025,86,4342,₹ 860.00,14520,395,Bangalore,Food,EMI
14521,1/20/2025,44,770,₹ 440.00,14521,21,Noida,Home Decor,Debit Card
14522,5/4/2025,71,1516,₹ 710.00,14522,241,Kochi,Accessories,Cash
14523,5/10/2025,59,2091,₹ 590.00,14523,399,Pune,Electronics,Credit Card
14524,3/11/2025,28,4194,₹ 280.00,14524,95,Pune,Home Decor,UPI
14525,1/22/2025,99,2764,₹ 990.00,14525,55,Pune,Cosmetics,Cash
14526,8/26/2025,92,2083,₹ 920.00,14526,486,Bangalore,Home Decor,Debit Card
14527,1/14/2025,32,4210,₹ 320.00,14527,493,Pune,Accessories,Credit Card
14528,5/1/2025,84,4977,₹ 840.00,14528,310,Pune,Food,UPI
14529,1/30/2025,8,2241,₹ 80.00,14529,232,Pune,Food,UPI
14530,8/19/2025,34,3969,₹ 340.00,14530,351,Bangalore,Home Decor,Debit Card
14531,3/23/2025,36,3969,₹ 360.00,14531,335,Noida,Home Decor,Credit Card
14532,2/9/2025,62,1209,₹ 620.00,14532,142,Bangalore,Cosmetics,EMI
14533,7/22/2025,93,4795,₹ 930.00,14533,257,Chennai,Home Decor,UPI
14534,4/2/2025,82,1770,₹ 820.00,14534,17,Pune,Electronics,EMI
14535,8/15/2025,83,1692,₹ 830.00,14535,29,Chennai,Cosmetics,Debit Card
14536,11/6/2025,6,2410,₹ 60.00,14536,376,Noida,Electronics,Credit Card
14537,9/19/2025,50,3875,₹ 500.00,14537,139,Chennai,Food,Credit Card
14538,9/24/2025,64,3337,₹ 640.00,14538,410,Pune,Home Decor,Credit Card
14539,2/24/2025,67,1984,₹ 670.00,14539,272,Chennai,Home Decor,Debit Card
14540,4/2/2025,60,4771,₹ 600.00,14540,337,Pune,Home Decor,EMI
14541,6/10/2025,11,2688,₹ 110.00,14541,477,Bangalore,Food,Cash
14542,6/30/2025,17,3037,₹ 170.00,14542,116,Kochi,Cosmetics,EMI
14543,4/12/2025,32,4088,₹ 320.00,14543,47,Noida,Home Decor,Cash
14544,1/12/2025,28,1766,₹ 280.00,14544,207,Pune,Accessories,Debit Card
14545,2/28/2025,75,3486,₹ 750.00,14545,160,Bangalore,Accessories,Cash
14546,9/22/2025,93,4273,₹ 930.00,14546,419,Noida,Cosmetics,UPI
14547,11/5/2025,18,1791,₹ 180.00,14547,283,Bangalore,Home Decor,UPI
14548,1/13/2025,37,4674,₹ 370.00,14548,301,Kochi,Food,Cash
14549,11/6/2025,45,629,₹ 450.00,14549,189,Chennai,Food,Credit Card
14550,3/9/2025,19,1029,₹ 190.00,14550,301,Bangalore,Home Decor,UPI
14551,3/25/2025,74,2927,₹ 740.00,14551,155,Bangalore,Electronics,EMI
14552,4/21/2025,31,3071,₹ 310.00,14552,144,Noida,Electronics,Credit Card
14553,5/8/2025,30,4201,₹ 300.00,14553,443,Pune,Electronics,Cash
14554,2/8/2025,16,817,₹ 160.00,14554,138,Bangalore,Cosmetics,Debit Card
14555,2/20/2025,12,3132,₹ 120.00,14555,30,Pune,Accessories,Debit Card
14556,10/3/2025,26,3698,₹ 260.00,14556,465,Pune,Cosmetics,Debit Card
14557,8/4/2025,65,4833,₹ 650.00,14557,408,Pune,Food,Credit Card
14558,7/12/2025,69,4339,₹ 690.00,14558,191,Noida,Food,Cash
14559,4/30/2025,68,3144,₹ 680.00,14559,156,Chennai,Electronics,EMI
14560,4/8/2025,34,3150,₹ 340.00,14560,333,Bangalore,Food,Debit Card
14561,8/30/2025,1,3262,₹ 10.00,14561,394,Chennai,Home Decor,Cash
14562,9/22/2025,15,2616,₹ 150.00,14562,493,Kochi,Home Decor,EMI
14563,5/4/2025,2,3172,₹ 20.00,14563,421,Chennai,Electronics,Cash
14564,5/27/2025,42,1152,₹ 420.00,14564,218,Bangalore,Electronics,EMI
14565,8/1/2025,20,2404,₹ 200.00,14565,86,Kochi,Food,Credit Card
14566,6/28/2025,62,1806,₹ 620.00,14566,200,Bangalore,Electronics,UPI
14567,6/1/2025,37,4049,₹ 370.00,14567,433,Bangalore,Home Decor,Credit Card
14568,3/8/2025,79,2699,₹ 790.00,14568,64,Chennai,Electronics,EMI
14569,8/31/2025,35,1358,₹ 350.00,14569,93,Bangalore,Electronics,Debit Card
14570,1/5/2025,86,1851,₹ 860.00,14570,347,Noida,Accessories,EMI
14571,4/3/2025,9,3262,₹ 90.00,14571,380,Bangalore,Electronics,Cash
14572,7/14/2025,67,3677,₹ 670.00,14572,88,Noida,Food,UPI
14573,10/25/2025,44,3110,₹ 440.00,14573,341,Bangalore,Electronics,Debit Card
14574,10/2/2025,17,2399,₹ 170.00,14574,9,Noida,Home Decor,Credit Card
14575,2/7/2025,1,1893,₹ 10.00,14575,413,Chennai,Cosmetics,Debit Card
14576,4/17/2025,23,1017,₹ 230.00,14576,194,Chennai,Cosmetics,Debit Card
14577,8/2/2025,86,4574,₹ 860.00,14577,394,Bangalore,Cosmetics,Cash
14578,8/18/2025,1,1133,₹ 10.00,14578,105,Chennai,Accessories,Debit Card
14579,4/29/2025,43,4207,₹ 430.00,14579,355,Noida,Home Decor,Credit Card
14580,2/18/2025,37,2692,₹ 370.00,14580,102,Pune,Food,Credit Card
14581,10/9/2025,18,3464,₹ 180.00,14581,481,Bangalore,Home Decor,Credit Card
14582,2/12/2025,5,583,₹ 50.00,14582,36,Kochi,Food,Debit Card
14583,11/11/2025,91,1641,₹ 910.00,14583,33,Chennai,Food,Debit Card
14584,1/26/2025,13,2919,₹ 130.00,14584,212,Chennai,Electronics,Credit Card
14585,8/4/2025,52,1311,₹ 520.00,14585,420,Kochi,Food,UPI
14586,5/30/2025,93,2533,₹ 930.00,14586,486,Noida,Home Decor,Credit Card
14587,8/10/2025,57,2582,₹ 570.00,14587,213,Chennai,Home Decor,Cash
14588,7/28/2025,33,4331,₹ 330.00,14588,497,Bangalore,Cosmetics,UPI
14589,5/15/2025,12,3059,₹ 120.00,14589,479,Pune,Electronics,EMI
14590,8/16/2025,75,3831,₹ 750.00,14590,250,Chennai,Cosmetics,Debit Card
14591,7/20/2025,38,2561,₹ 380.00,14591,119,Chennai,Home Decor,UPI
14592,5/21/2025,88,2428,₹ 880.00,14592,344,Noida,Home Decor,Cash
14593,8/13/2025,19,4554,₹ 190.00,14593,308,Bangalore,Food,Debit Card
14594,4/23/2025,78,607,₹ 780.00,14594,169,Bangalore,Accessories,UPI
14595,2/20/2025,24,4805,₹ 240.00,14595,11,Kochi,Cosmetics,Debit Card
14596,8/15/2025,91,4714,₹ 910.00,14596,296,Noida,Accessories,EMI
14597,9/8/2025,19,4750,₹ 190.00,14597,309,Pune,Electronics,Debit Card
14598,11/9/2025,60,1003,₹ 600.00,14598,458,Kochi,Food,Cash
14599,6/14/2025,51,1309,₹ 510.00,14599,359,Bangalore,Electronics,Debit Card
14600,8/5/2025,14,3790,₹ 140.00,14600,374,Chennai,Cosmetics,Credit Card
14601,10/20/2025,22,157,₹ 220.00,14601,317,Chennai,Food,Cash
14602,4/7/2025,27,235,₹ 270.00,14602,328,Kochi,Food,Cash
14603,2/14/2025,29,1290,₹ 290.00,14603,355,Noida,Accessories,Debit Card
14604,8/10/2025,3,1237,₹ 30.00,14604,30,Chennai,Accessories,EMI
14605,4/7/2025,1,2980,₹ 10.00,14605,232,Kochi,Accessories,Debit Card
14606,3/21/2025,18,1137,₹ 180.00,14606,355,Bangalore,Cosmetics,UPI
14607,5/12/2025,59,3849,₹ 590.00,14607,336,Chennai,Food,UPI
14608,11/7/2025,65,1199,₹ 650.00,14608,466,Pune,Home Decor,EMI
14609,5/26/2025,81,3315,₹ 810.00,14609,226,Chennai,Home Decor,UPI
14610,4/13/2025,89,4340,₹ 890.00,14610,381,Kochi,Cosmetics,UPI
14611,10/21/2025,58,505,₹ 580.00,14611,286,Bangalore,Cosmetics,Credit Card
14612,3/8/2025,60,2915,₹ 600.00,14612,193,Noida,Accessories,UPI
14613,5/25/2025,98,4288,₹ 980.00,14613,76,Pune,Accessories,Credit Card
14614,5/27/2025,40,3288,₹ 400.00,14614,66,Kochi,Accessories,UPI
14615,6/19/2025,100,3557,"₹ 1,000.00",14615,246,Chennai,Accessories,Cash
14616,6/5/2025,64,268,₹ 640.00,14616,369,Bangalore,Home Decor,Debit Card
14617,10/14/2025,62,1681,₹ 620.00,14617,420,Kochi,Accessories,Credit Card
14618,4/19/2025,36,1870,₹ 360.00,14618,475,Pune,Food,UPI
14619,11/6/2025,61,209,₹ 610.00,14619,362,Kochi,Cosmetics,EMI
14620,3/14/2025,40,4493,₹ 400.00,14620,83,Kochi,Accessories,Debit Card
14621,1/19/2025,43,4576,₹ 430.00,14621,309,Noida,Food,EMI
14622,1/4/2025,52,1373,₹ 520.00,14622,394,Kochi,Food,Credit Card
14623,4/13/2025,10,149,₹ 100.00,14623,126,Chennai,Home Decor,Debit Card
14624,1/9/2025,8,4539,₹ 80.00,14624,315,Kochi,Accessories,Debit Card
14625,1/2/2025,22,4652,₹ 220.00,14625,103,Pune,Electronics,Cash
14626,7/18/2025,45,3682,₹ 450.00,14626,413,Bangalore,Home Decor,Credit Card
14627,3/9/2025,46,2794,₹ 460.00,14627,246,Kochi,Food,EMI
14628,2/14/2025,20,602,₹ 200.00,14628,123,Pune,Electronics,Cash
14629,10/21/2025,4,2743,₹ 40.00,14629,299,Pune,Accessories,Cash
14630,9/30/2025,31,30,₹ 310.00,14630,197,Noida,Electronics,EMI
14631,10/5/2025,61,2627,₹ 610.00,14631,325,Noida,Food,Debit Card
14632,1/26/2025,92,591,₹ 920.00,14632,332,Noida,Cosmetics,EMI
14633,5/7/2025,84,3692,₹ 840.00,14633,7,Pune,Home Decor,UPI
14634,9/21/2025,11,2466,₹ 110.00,14634,27,Pune,Electronics,Credit Card
14635,6/19/2025,38,1447,₹ 380.00,14635,208,Pune,Electronics,Cash
14636,10/28/2025,55,1747,₹ 550.00,14636,379,Pune,Accessories,EMI
14637,5/23/2025,37,1342,₹ 370.00,14637,308,Chennai,Accessories,EMI
14638,3/5/2025,43,96,₹ 430.00,14638,340,Noida,Home Decor,EMI
14639,9/28/2025,74,3625,₹ 740.00,14639,193,Kochi,Accessories,Credit Card
14640,4/26/2025,10,4615,₹ 100.00,14640,242,Chennai,Electronics,Debit Card
14641,9/24/2025,88,1783,₹ 880.00,14641,403,Chennai,Home Decor,Debit Card
14642,3/6/2025,61,4851,₹ 610.00,14642,145,Kochi,Home Decor,UPI
14643,4/22/2025,29,2168,₹ 290.00,14643,56,Noida,Home Decor,UPI
14644,10/5/2025,84,610,₹ 840.00,14644,451,Pune,Home Decor,UPI
14645,4/30/2025,25,4882,₹ 250.00,14645,111,Kochi,Food,Credit Card
14646,9/25/2025,28,3921,₹ 280.00,14646,19,Chennai,Cosmetics,Cash
14647,2/26/2025,18,723,₹ 180.00,14647,155,Kochi,Home Decor,Credit Card
14648,7/10/2025,30,3410,₹ 300.00,14648,395,Kochi,Electronics,Cash
14649,7/15/2025,7,1484,₹ 70.00,14649,284,Noida,Cosmetics,Debit Card
14650,10/2/2025,35,1045,₹ 350.00,14650,235,Pune,Home Decor,Debit Card
14651,11/10/2025,3,1416,₹ 30.00,14651,124,Pune,Cosmetics,Credit Card
14652,4/3/2025,5,2268,₹ 50.00,14652,231,Noida,Home Decor,Debit Card
14653,8/4/2025,12,3527,₹ 120.00,14653,44,Pune,Cosmetics,Cash
14654,8/16/2025,49,4648,₹ 490.00,14654,73,Noida,Home Decor,Cash
14655,5/17/2025,21,3143,₹ 210.00,14655,308,Pune,Food,UPI
14656,8/17/2025,87,3567,₹ 870.00,14656,219,Noida,Electronics,UPI
14657,10/28/2025,91,3543,₹ 910.00,14657,309,Kochi,Food,UPI
14658,5/18/2025,54,4305,₹ 540.00,14658,406,Noida,Home Decor,Cash
14659,8/21/2025,30,2428,₹ 300.00,14659,172,Bangalore,Electronics,UPI
14660,10/24/2025,29,4866,₹ 290.00,14660,388,Kochi,Accessories,UPI
14661,1/5/2025,60,3867,₹ 600.00,14661,412,Pune,Electronics,EMI
14662,5/29/2025,68,36,₹ 680.00,14662,426,Bangalore,Home Decor,UPI
14663,8/24/2025,94,571,₹ 940.00,14663,249,Noida,Accessories,Debit Card
14664,3/20/2025,4,1164,₹ 40.00,14664,436,Bangalore,Food,Cash
14665,11/8/2025,57,105,₹ 570.00,14665,15,Pune,Accessories,Credit Card
14666,10/14/2025,4,4799,₹ 40.00,14666,441,Noida,Home Decor,Cash
14667,8/3/2025,20,1748,₹ 200.00,14667,54,Kochi,Accessories,Cash
14668,1/12/2025,55,166,₹ 550.00,14668,417,Chennai,Food,EMI
14669,9/27/2025,15,1816,₹ 150.00,14669,235,Bangalore,Accessories,Debit Card
14670,10/22/2025,99,1245,₹ 990.00,14670,145,Noida,Home Decor,Debit Card
14671,5/24/2025,25,4561,₹ 250.00,14671,472,Chennai,Accessories,UPI
14672,9/4/2025,98,4811,₹ 980.00,14672,35,Noida,Home Decor,Debit Card
14673,3/28/2025,44,3771,₹ 440.00,14673,19,Chennai,Cosmetics,Debit Card
14674,4/26/2025,59,364,₹ 590.00,14674,144,Noida,Accessories,Cash
14675,9/12/2025,69,3712,₹ 690.00,14675,379,Chennai,Cosmetics,Credit Card
14676,1/27/2025,17,1043,₹ 170.00,14676,362,Chennai,Home Decor,Cash
14677,3/9/2025,36,3716,₹ 360.00,14677,22,Chennai,Home Decor,EMI
14678,8/5/2025,41,2082,₹ 410.00,14678,96,Bangalore,Cosmetics,Cash
14679,9/30/2025,90,2621,₹ 900.00,14679,434,Kochi,Home Decor,Debit Card
14680,1/4/2025,70,122,₹ 700.00,14680,112,Bangalore,Food,Cash
14681,9/8/2025,19,1351,₹ 190.00,14681,115,Noida,Electronics,Credit Card
14682,5/28/2025,96,3487,₹ 960.00,14682,265,Bangalore,Electronics,Credit Card
14683,9/27/2025,97,2563,₹ 970.00,14683,252,Kochi,Accessories,EMI
14684,2/11/2025,20,3531,₹ 200.00,14684,479,Noida,Electronics,Credit Card
14685,1/1/2025,65,3045,₹ 650.00,14685,2,Bangalore,Home Decor,Debit Card
14686,2/26/2025,81,1122,₹ 810.00,14686,261,Kochi,Electronics,Credit Card
14687,10/6/2025,99,2101,₹ 990.00,14687,315,Noida,Home Decor,Credit Card
14688,4/4/2025,65,702,₹ 650.00,14688,97,Pune,Accessories,EMI
14689,3/5/2025,13,2464,₹ 130.00,14689,307,Pune,Home Decor,EMI
14690,7/11/2025,1,268,₹ 10.00,14690,121,Pune,Cosmetics,EMI
14691,5/15/2025,48,4254,₹ 480.00,14691,380,Chennai,Electronics,Credit Card
14692,1/9/2025,52,3331,₹ 520.00,14692,188,Pune,Accessories,Cash
14693,5/7/2025,50,1172,₹ 500.00,14693,42,Pune,Accessories,EMI
14694,10/6/2025,82,1055,₹ 820.00,14694,141,Chennai,Electronics,Debit Card
14695,7/3/2025,35,1593,₹ 350.00,14695,456,Kochi,Accessories,Debit Card
14696,1/23/2025,32,1319,₹ 320.00,14696,360,Kochi,Cosmetics,EMI
14697,3/3/2025,68,2513,₹ 680.00,14697,61,Bangalore,Accessories,UPI
14698,4/11/2025,42,1363,₹ 420.00,14698,252,Kochi,Food,UPI
14699,7/30/2025,22,3342,₹ 220.00,14699,119,Kochi,Home Decor,Cash
14700,10/31/2025,40,4507,₹ 400.00,14700,77,Kochi,Cosmetics,Cash
14701,8/20/2025,46,401,₹ 460.00,14701,80,Pune,Home Decor,Debit Card
14702,6/1/2025,97,825,₹ 970.00,14702,462,Kochi,Home Decor,EMI
14703,10/18/2025,38,2004,₹ 380.00,14703,240,Pune,Electronics,Cash
14704,1/29/2025,32,4074,₹ 320.00,14704,68,Bangalore,Accessories,Cash
14705,8/7/2025,12,2247,₹ 120.00,14705,229,Kochi,Accessories,Credit Card
14706,6/3/2025,83,1779,₹ 830.00,14706,404,Kochi,Electronics,UPI
14707,7/29/2025,47,4241,₹ 470.00,14707,342,Bangalore,Home Decor,Credit Card
14708,10/14/2025,82,357,₹ 820.00,14708,284,Bangalore,Food,Debit Card
14709,9/5/2025,27,305,₹ 270.00,14709,285,Pune,Home Decor,EMI
14710,10/30/2025,13,4245,₹ 130.00,14710,278,Pune,Food,EMI
14711,8/12/2025,49,2263,₹ 490.00,14711,249,Pune,Food,Credit Card
14712,4/16/2025,89,2207,₹ 890.00,14712,295,Noida,Cosmetics,EMI
14713,6/4/2025,37,3045,₹ 370.00,14713,164,Bangalore,Accessories,Debit Card
14714,5/14/2025,17,4341,₹ 170.00,14714,200,Kochi,Accessories,UPI
14715,1/29/2025,30,4851,₹ 300.00,14715,72,Kochi,Home Decor,UPI
14716,5/28/2025,9,638,₹ 90.00,14716,241,Noida,Electronics,Debit Card
14717,1/22/2025,35,798,₹ 350.00,14717,135,Pune,Electronics,Credit Card
14718,7/30/2025,35,1291,₹ 350.00,14718,425,Kochi,Food,UPI
14719,3/19/2025,52,2898,₹ 520.00,14719,155,Noida,Home Decor,UPI
14720,2/16/2025,71,2597,₹ 710.00,14720,52,Kochi,Food,UPI
14721,3/1/2025,78,1137,₹ 780.00,14721,306,Kochi,Food,UPI
14722,1/21/2025,55,1053,₹ 550.00,14722,92,Kochi,Home Decor,Debit Card
14723,8/11/2025,99,4461,₹ 990.00,14723,120,Pune,Home Decor,UPI
14724,5/23/2025,22,2891,₹ 220.00,14724,397,Noida,Electronics,Cash
14725,4/23/2025,7,4643,₹ 70.00,14725,334,Kochi,Accessories,Credit Card
14726,6/16/2025,88,3650,₹ 880.00,14726,467,Bangalore,Electronics,UPI
14727,6/20/2025,71,3278,₹ 710.00,14727,107,Chennai,Home Decor,Credit Card
14728,3/20/2025,61,2998,₹ 610.00,14728,248,Chennai,Food,EMI
14729,8/10/2025,59,3315,₹ 590.00,14729,387,Pune,Cosmetics,EMI
14730,10/26/2025,54,2968,₹ 540.00,14730,264,Chennai,Accessories,UPI
14731,7/11/2025,41,363,₹ 410.00,14731,297,Pune,Home Decor,Credit Card
14732,10/18/2025,12,4534,₹ 120.00,14732,380,Kochi,Cosmetics,Cash
14733,9/5/2025,26,1839,₹ 260.00,14733,420,Pune,Electronics,UPI
14734,1/17/2025,21,1174,₹ 210.00,14734,403,Noida,Accessories,UPI
14735,7/29/2025,79,2265,₹ 790.00,14735,136,Bangalore,Home Decor,Cash
14736,9/4/2025,7,4886,₹ 70.00,14736,210,Bangalore,Home Decor,Cash
14737,5/14/2025,7,3272,₹ 70.00,14737,128,Chennai,Cosmetics,Cash
14738,4/5/2025,19,2745,₹ 190.00,14738,455,Pune,Food,EMI
14739,8/5/2025,12,4955,₹ 120.00,14739,242,Bangalore,Cosmetics,UPI
14740,9/23/2025,71,1005,₹ 710.00,14740,92,Pune,Electronics,Debit Card
14741,8/14/2025,76,2813,₹ 760.00,14741,162,Kochi,Food,Debit Card
14742,3/27/2025,81,493,₹ 810.00,14742,160,Noida,Cosmetics,Debit Card
14743,3/29/2025,82,12,₹ 820.00,14743,253,Pune,Home Decor,Debit Card
14744,4/6/2025,92,2265,₹ 920.00,14744,307,Kochi,Accessories,UPI
14745,6/24/2025,30,2541,₹ 300.00,14745,326,Pune,Accessories,Debit Card
14746,10/29/2025,75,1674,₹ 750.00,14746,479,Chennai,Food,UPI
14747,3/27/2025,53,4594,₹ 530.00,14747,202,Noida,Home Decor,Cash
14748,4/18/2025,20,141,₹ 200.00,14748,96,Chennai,Food,Credit Card
14749,5/31/2025,22,4401,₹ 220.00,14749,21,Kochi,Cosmetics,UPI
14750,6/25/2025,40,1336,₹ 400.00,14750,430,Pune,Home Decor,Credit Card
14751,10/16/2025,48,4592,₹ 480.00,14751,357,Bangalore,Food,UPI
14752,8/22/2025,45,977,₹ 450.00,14752,472,Bangalore,Electronics,UPI
14753,2/25/2025,48,2983,₹ 480.00,14753,376,Bangalore,Food,EMI
14754,5/6/2025,51,1704,₹ 510.00,14754,458,Chennai,Accessories,EMI
14755,8/5/2025,70,4569,₹ 700.00,14755,397,Chennai,Food,EMI
14756,2/2/2025,76,2772,₹ 760.00,14756,156,Chennai,Home Decor,Credit Card
14757,11/9/2025,44,1800,₹ 440.00,14757,135,Pune,Food,Credit Card
14758,1/4/2025,11,2850,₹ 110.00,14758,214,Bangalore,Food,EMI
14759,2/19/2025,73,4421,₹ 730.00,14759,475,Bangalore,Food,UPI
14760,7/12/2025,18,852,₹ 180.00,14760,173,Pune,Food,EMI
14761,7/27/2025,89,1412,₹ 890.00,14761,498,Chennai,Food,Cash
14762,4/24/2025,97,860,₹ 970.00,14762,176,Pune,Home Decor,Cash
14763,6/14/2025,76,1952,₹ 760.00,14763,5,Pune,Cosmetics,EMI
14764,4/3/2025,42,3906,₹ 420.00,14764,347,Noida,Home Decor,Credit Card
14765,8/24/2025,28,614,₹ 280.00,14765,238,Bangalore,Electronics,UPI
14766,10/18/2025,75,2245,₹ 750.00,14766,146,Pune,Electronics,EMI
14767,2/3/2025,81,1571,₹ 810.00,14767,58,Pune,Home Decor,UPI
14768,8/25/2025,92,3206,₹ 920.00,14768,90,Bangalore,Food,UPI
14769,3/10/2025,24,4648,₹ 240.00,14769,460,Bangalore,Accessories,UPI
14770,2/9/2025,97,2417,₹ 970.00,14770,297,Pune,Home Decor,Cash
14771,6/23/2025,95,4466,₹ 950.00,14771,15,Kochi,Home Decor,Credit Card
14772,10/25/2025,76,725,₹ 760.00,14772,348,Bangalore,Electronics,Credit Card
14773,4/30/2025,11,3905,₹ 110.00,14773,169,Bangalore,Accessories,Credit Card
14774,8/31/2025,74,2848,₹ 740.00,14774,476,Pune,Cosmetics,UPI
14775,9/14/2025,15,2523,₹ 150.00,14775,280,Kochi,Home Decor,Debit Card
14776,7/15/2025,31,3486,₹ 310.00,14776,13,Bangalore,Cosmetics,EMI
14777,2/26/2025,84,1221,₹ 840.00,14777,130,Pune,Cosmetics,Cash
14778,5/16/2025,99,3216,₹ 990.00,14778,78,Chennai,Accessories,EMI
14779,6/2/2025,9,2439,₹ 90.00,14779,105,Pune,Food,Cash
14780,4/22/2025,46,3638,₹ 460.00,14780,5,Pune,Home Decor,EMI
14781,10/12/2025,2,66,₹ 20.00,14781,285,Bangalore,Accessories,Credit Card
14782,3/7/2025,66,3043,₹ 660.00,14782,363,Bangalore,Electronics,EMI
