s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id
11813,27-09-2025,56,3640,₹ 560.00,11813,242
11814,08-09-2025,32,3558,₹ 320.00,11814,330
11815,06-07-2025,17,4939,₹ 170.00,11815,332
11816,11-01-2025,48,3659,₹ 480.00,11816,256
11817,09-01-2025,62,821,₹ 620.00,11817,54
11818,23-02-2025,14,3532,₹ 140.00,11818,67
11819,11-11-2025,99,4959,₹ 990.00,11819,404
11820,09-10-2025,88,3271,₹ 880.00,11820,358
11821,09-07-2025,6,922,₹ 60.00,11821,280
11822,16-08-2025,40,920,₹ 400.00,11822,287
11823,28-03-2025,24,3695,₹ 240.00,11823,375
11824,04-11-2025,12,3256,₹ 120.00,11824,35
11825,11-02-2025,52,1573,₹ 520.00,11825,495
11826,10-05-2025,35,1889,₹ 350.00,11826,375
11827,21-01-2025,54,4810,₹ 540.00,11827,449
11828,17-01-2025,81,1598,₹ 810.00,11828,232
11829,30-01-2025,50,4427,₹ 500.00,11829,88
11830,07-08-2025,100,3417,₹ 900.00,11830,303
11831,15-01-2025,90,3814,₹ 900.00,11831,171
11832,11-07-2025,48,1783,₹ 480.00,11832,342
11833,29-07-2025,82,420,₹ 820.00,11833,67
11834,25-04-2025,5,3483,₹ 50.00,11834,419
11835,03-03-2025,25,4037,₹ 250.00,11835,252
11836,03-10-2025,54,4453,₹ 540.00,11836,315
11837,13-02-2025,75,2163,₹ 750.00,11837,250
11838,23-06-2025,94,4487,₹ 940.00,11838,281
11839,07-11-2025,98,326,₹ 980.00,11839,445
11840,11-07-2025,13,1541,₹ 130.00,11840,177
11841,27-03-2025,89,4184,₹ 890.00,11841,450
11842,14-10-2025,85,4374,₹ 850.00,11842,63
11843,05-01-2025,12,4029,₹ 120.00,11843,438
11844,21-08-2025,80,2456,₹ 800.00,11844,23
11845,26-05-2025,99,3233,₹ 990.00,11845,431
11846,15-08-2025,19,3245,₹ 190.00,11846,354
11847,26-02-2025,24,80,₹ 240.00,11847,444
11848,17-01-2025,4,4835,₹ 40.00,11848,368
11849,10-03-2025,94,1853,₹ 940.00,11849,224
11850,03-07-2025,36,1733,₹ 360.00,11850,230
11851,24-10-2025,41,454,₹ 410.00,11851,47
11852,06-02-2025,87,4107,₹ 870.00,11852,309
11853,27-09-2025,33,1076,₹ 330.00,11853,198
11854,14-06-2025,37,577,₹ 370.00,11854,270
11855,21-08-2025,69,1252,₹ 690.00,11855,499
11856,22-02-2025,39,1089,₹ 390.00,11856,31
11857,07-04-2025,77,1046,₹ 770.00,11857,426
11858,25-07-2025,26,1723,₹ 260.00,11858,83
11859,19-06-2025,57,2760,₹ 570.00,11859,241
11860,22-08-2025,92,1013,₹ 920.00,11860,27
11861,07-02-2025,58,1453,₹ 580.00,11861,305
11862,24-01-2025,61,4204,₹ 610.00,11862,89
11863,12-09-2025,88,3691,₹ 880.00,11863,436
11864,20-08-2025,66,2028,₹ 660.00,11864,31
11865,05-10-2025,68,4621,₹ 680.00,11865,303
11866,30-07-2025,65,1760,₹ 650.00,11866,183
11867,17-09-2025,76,889,₹ 760.00,11867,168
11868,12-03-2025,50,4842,₹ 500.00,11868,217
11869,04-08-2025,79,793,₹ 790.00,11869,300
11870,26-01-2025,13,3167,₹ 130.00,11870,16
11871,12-07-2025,96,1405,₹ 960.00,11871,30
11872,10-11-2025,1,3292,₹ 10.00,11872,61
11873,05-09-2025,79,103,₹ 790.00,11873,286
11874,29-07-2025,26,781,₹ 260.00,11874,431
11875,28-05-2025,45,1123,₹ 450.00,11875,446
11876,22-01-2025,6,4857,₹ 60.00,11876,57
11877,02-05-2025,95,37,₹ 950.00,11877,480
11878,05-11-2025,20,2024,₹ 200.00,11878,12
11879,26-07-2025,76,1693,₹ 760.00,11879,174
11880,01-03-2025,38,4217,₹ 380.00,11880,19
11881,01-01-2025,16,1949,₹ 160.00,11881,131
11882,10-06-2025,39,4822,₹ 390.00,11882,231
11883,21-04-2025,3,3204,₹ 30.00,11883,196
11884,27-10-2025,39,1537,₹ 390.00,11884,72
11885,13-08-2025,12,4240,₹ 120.00,11885,328
11886,06-06-2025,16,4626,₹ 160.00,11886,372
11887,22-09-2025,42,1596,₹ 420.00,11887,193
11888,21-06-2025,89,113,₹ 890.00,11888,206
11889,29-09-2025,40,1147,₹ 400.00,11889,340
11890,04-07-2025,86,2874,₹ 860.00,11890,238
11891,30-07-2025,28,3026,₹ 280.00,11891,432
11892,10-02-2025,28,4437,₹ 280.00,11892,275
11893,01-04-2025,56,2812,₹ 560.00,11893,275
11894,25-02-2025,89,1458,₹ 890.00,11894,342
11895,26-05-2025,95,3505,₹ 950.00,11895,82
11896,26-01-2025,99,4310,₹ 990.00,11896,41
11897,25-06-2025,9,3022,₹ 90.00,11897,1
11898,14-07-2025,83,2667,₹ 830.00,11898,348
11899,13-10-2025,89,2648,₹ 890.00,11899,40
11900,02-03-2025,5,4807,₹ 50.00,11900,11
11901,28-06-2025,91,933,₹ 910.00,11901,267
11902,30-04-2025,43,206,₹ 430.00,11902,450
11903,02-04-2025,81,3524,₹ 810.00,11903,336
11904,16-04-2025,51,83,₹ 510.00,11904,185
11905,06-07-2025,7,3957,₹ 70.00,11905,248
11906,14-04-2025,28,4370,₹ 280.00,11906,454
11907,20-01-2025,41,2213,₹ 410.00,11907,466
11908,10-11-2025,18,192,₹ 180.00,11908,264
11909,05-05-2025,83,4315,₹ 830.00,11909,160
11910,17-01-2025,91,1951,₹ 910.00,11910,233
11911,10-02-2025,18,3404,₹ 180.00,11911,364
11912,11-03-2025,23,75,₹ 230.00,11912,161
11913,27-04-2025,23,428,₹ 230.00,11913,153
11914,17-10-2025,75,1076,₹ 750.00,11914,117
11915,07-06-2025,62,3603,₹ 620.00,11915,127
11916,01-04-2025,26,2788,₹ 260.00,11916,339
11917,18-06-2025,95,1450,₹ 950.00,11917,181
11918,09-04-2025,33,1818,₹ 330.00,11918,328
11919,01-06-2025,8,1928,₹ 80.00,11919,94
11920,17-06-2025,14,958,₹ 140.00,11920,49
11921,05-05-2025,8,696,₹ 80.00,11921,34
11922,13-02-2025,38,3397,₹ 380.00,11922,431
11923,26-07-2025,49,3336,₹ 490.00,11923,325
11924,07-11-2025,86,2126,₹ 860.00,11924,48
11925,15-01-2025,25,3872,₹ 250.00,11925,414
11926,19-01-2025,65,2374,₹ 650.00,11926,479
11927,11-06-2025,91,3045,₹ 910.00,11927,477
11928,29-04-2025,62,430,₹ 620.00,11928,278
11929,09-04-2025,68,4334,₹ 680.00,11929,307
11930,06-08-2025,43,328,₹ 430.00,11930,272
11931,18-08-2025,31,4764,₹ 310.00,11931,436
11932,23-08-2025,5,1259,₹ 50.00,11932,423
11933,18-05-2025,64,525,₹ 640.00,11933,116
11934,28-01-2025,91,4175,₹ 910.00,11934,464
11935,02-09-2025,89,1770,₹ 890.00,11935,395
11936,12-04-2025,37,1440,₹ 370.00,11936,71
11937,05-05-2025,52,845,₹ 520.00,11937,349
11938,11-10-2025,27,4885,₹ 270.00,11938,66
11939,22-03-2025,55,1094,₹ 550.00,11939,384
11940,27-09-2025,69,1503,₹ 690.00,11940,471
11941,13-10-2025,22,1187,₹ 220.00,11941,254
11942,30-08-2025,92,249,₹ 920.00,11942,351
11943,02-09-2025,90,2348,₹ 900.00,11943,440
11944,28-07-2025,95,1703,₹ 950.00,11944,192
11945,10-11-2025,83,2796,₹ 830.00,11945,301
11946,18-05-2025,32,918,₹ 320.00,11946,261
11947,14-01-2025,46,2160,₹ 460.00,11947,377
11948,28-04-2025,15,2566,₹ 150.00,11948,313
11949,09-06-2025,71,660,₹ 710.00,11949,399
11950,19-01-2025,95,573,₹ 950.00,11950,58
11951,20-06-2025,16,2892,₹ 160.00,11951,266
11952,10-08-2025,53,2262,₹ 530.00,11952,425
11953,12-03-2025,86,288,₹ 860.00,11953,129
11954,12-11-2025,27,4215,₹ 270.00,11954,277
11955,04-09-2025,57,980,₹ 570.00,11955,86
11956,07-02-2025,86,3662,₹ 860.00,11956,41
11957,26-10-2025,51,4422,₹ 510.00,11957,241
11958,15-01-2025,88,2070,₹ 880.00,11958,289
11959,26-08-2025,84,2361,₹ 840.00,11959,472
11960,11-07-2025,33,589,₹ 330.00,11960,207
11961,17-04-2025,31,94,₹ 310.00,11961,130
11962,10-03-2025,72,6,₹ 720.00,11962,252
11963,29-10-2025,20,3229,₹ 200.00,11963,248
11964,03-11-2025,39,856,₹ 390.00,11964,238
11965,09-01-2025,56,4537,₹ 560.00,11965,301
11966,28-07-2025,81,2607,₹ 810.00,11966,447
11967,02-06-2025,13,4320,₹ 130.00,11967,239
11968,20-10-2025,10,3891,₹ 100.00,11968,395
11969,28-08-2025,63,257,₹ 630.00,11969,168
11970,04-11-2025,56,1660,₹ 560.00,11970,361
11971,19-05-2025,23,2283,₹ 230.00,11971,267
11972,28-04-2025,61,3972,₹ 610.00,11972,190
11973,19-07-2025,92,3100,₹ 920.00,11973,180
11974,10-11-2025,58,1566,₹ 580.00,11974,440
11975,05-06-2025,9,4610,₹ 90.00,11975,68
11976,23-02-2025,59,3184,₹ 590.00,11976,473
11977,24-05-2025,73,3246,₹ 730.00,11977,342
11978,05-02-2025,14,74,₹ 140.00,11978,194
11979,25-10-2025,31,1700,₹ 310.00,11979,470
11980,24-02-2025,4,3900,₹ 40.00,11980,390
11981,01-08-2025,40,4064,₹ 400.00,11981,328
11982,21-06-2025,46,4831,₹ 460.00,11982,3
11983,08-09-2025,58,1608,₹ 580.00,11983,430
11984,31-08-2025,63,1196,₹ 630.00,11984,39
11985,17-04-2025,42,1435,₹ 420.00,11985,63
11986,05-10-2025,67,382,₹ 670.00,11986,61
11987,20-02-2025,64,436,₹ 640.00,11987,193
11988,05-06-2025,41,2043,₹ 410.00,11988,33
11989,04-10-2025,72,3331,₹ 720.00,11989,494
11990,23-06-2025,40,2623,₹ 400.00,11990,447
11991,14-09-2025,4,2747,₹ 40.00,11991,473
11992,07-09-2025,76,1243,₹ 760.00,11992,151
11993,31-05-2025,4,3507,₹ 40.00,11993,480
11994,23-02-2025,53,4178,₹ 530.00,11994,462
11995,27-08-2025,32,2094,₹ 320.00,11995,492
11996,04-03-2025,93,395,₹ 930.00,11996,310
11997,07-04-2025,73,3526,₹ 730.00,11997,21
11998,22-04-2025,55,3883,₹ 550.00,11998,239
11999,16-06-2025,87,3976,₹ 870.00,11999,417
12000,05-04-2025,41,2784,₹ 410.00,12000,434
12001,06-03-2025,81,631,₹ 810.00,12001,462
12002,27-05-2025,88,4041,₹ 880.00,12002,271
12003,25-08-2025,19,971,₹ 190.00,12003,361
12004,05-03-2025,10,2729,₹ 100.00,12004,395
12005,06-02-2025,28,4189,₹ 280.00,12005,193
12006,26-02-2025,47,3271,₹ 470.00,12006,226
12007,31-05-2025,29,3586,₹ 290.00,12007,109
12008,09-01-2025,39,1967,₹ 390.00,12008,227
12009,23-07-2025,25,4148,₹ 250.00,12009,222
12010,11-02-2025,23,2866,₹ 230.00,12010,255
12011,03-06-2025,47,633,₹ 470.00,12011,432
12012,01-10-2025,46,3926,₹ 460.00,12012,268
12013,03-06-2025,58,2158,₹ 580.00,12013,369
12014,08-08-2025,69,2747,₹ 690.00,12014,160
12015,29-06-2025,49,4839,₹ 490.00,12015,197
12016,29-09-2025,90,470,₹ 900.00,12016,366
12017,17-08-2025,27,2008,₹ 270.00,12017,9
12018,21-02-2025,94,2606,₹ 940.00,12018,440
12019,17-02-2025,66,3665,₹ 660.00,12019,188
12020,03-01-2025,89,398,₹ 890.00,12020,20
12021,09-11-2025,23,4419,₹ 230.00,12021,114
12022,23-09-2025,78,1356,₹ 780.00,12022,185
12023,09-10-2025,98,1722,₹ 980.00,12023,265
12024,14-05-2025,8,2904,₹ 80.00,12024,24
12025,07-05-2025,52,4247,₹ 520.00,12025,191
12026,23-02-2025,41,3838,₹ 410.00,12026,203
12027,17-06-2025,16,644,₹ 160.00,12027,403
12028,21-06-2025,96,1259,₹ 960.00,12028,129
12029,24-03-2025,1,2687,₹ 10.00,12029,475
12030,08-07-2025,56,3580,₹ 560.00,12030,447
12031,02-03-2025,88,920,₹ 880.00,12031,193
12032,11-11-2025,41,4627,₹ 410.00,12032,319
12033,01-01-2025,82,4878,₹ 820.00,12033,42
12034,03-04-2025,92,1002,₹ 920.00,12034,247
12035,09-05-2025,47,656,₹ 470.00,12035,366
12036,08-02-2025,67,3858,₹ 670.00,12036,253
12037,22-07-2025,90,4226,₹ 900.00,12037,194
12038,27-10-2025,42,3052,₹ 420.00,12038,41
12039,07-02-2025,82,3864,₹ 820.00,12039,350
12040,13-08-2025,38,3670,₹ 380.00,12040,255
12041,05-02-2025,67,3392,₹ 670.00,12041,57
12042,24-04-2025,50,4861,₹ 500.00,12042,477
12043,02-02-2025,87,2300,₹ 870.00,12043,451
12044,10-04-2025,42,101,₹ 420.00,12044,456
12045,20-07-2025,12,1907,₹ 120.00,12045,467
12046,17-06-2025,64,1298,₹ 640.00,12046,24
12047,16-10-2025,27,1007,₹ 270.00,12047,284
12048,11-10-2025,50,4530,₹ 500.00,12048,64
12049,24-01-2025,48,4606,₹ 480.00,12049,108
12050,18-05-2025,70,914,₹ 700.00,12050,494
12051,27-07-2025,70,1983,₹ 700.00,12051,465
12052,12-07-2025,57,655,₹ 570.00,12052,188
12053,19-05-2025,57,3644,₹ 570.00,12053,343
12054,24-08-2025,63,1645,₹ 630.00,12054,480
12055,26-09-2025,22,2367,₹ 220.00,12055,290
12056,30-08-2025,18,1117,₹ 180.00,12056,447
12057,24-08-2025,13,4809,₹ 130.00,12057,136
12058,02-07-2025,19,962,₹ 190.00,12058,276
12059,22-06-2025,34,1944,₹ 340.00,12059,258
12060,05-02-2025,29,2837,₹ 290.00,12060,396
12061,21-01-2025,97,555,₹ 970.00,12061,324
12062,08-06-2025,87,2713,₹ 870.00,12062,120
12063,20-09-2025,90,1825,₹ 900.00,12063,440
12064,03-08-2025,10,4914,₹ 100.00,12064,206
12065,27-05-2025,87,4727,₹ 870.00,12065,396
12066,22-10-2025,33,4151,₹ 330.00,12066,419
12067,21-01-2025,56,3238,₹ 560.00,12067,64
12068,05-04-2025,25,1670,₹ 250.00,12068,319
12069,10-07-2025,22,4259,₹ 220.00,12069,223
12070,08-05-2025,98,741,₹ 980.00,12070,113
12071,18-08-2025,44,83,₹ 440.00,12071,193
12072,12-05-2025,47,943,₹ 470.00,12072,256
12073,30-10-2025,65,1454,₹ 650.00,12073,372
12074,04-06-2025,37,3437,₹ 370.00,12074,349
12075,06-02-2025,18,1285,₹ 180.00,12075,261
12076,12-08-2025,81,4254,₹ 810.00,12076,320
12077,26-04-2025,83,4668,₹ 830.00,12077,66
12078,03-11-2025,25,253,₹ 250.00,12078,333
12079,19-03-2025,34,1097,₹ 340.00,12079,421
12080,17-07-2025,93,4999,₹ 930.00,12080,284
12081,02-02-2025,59,3015,₹ 590.00,12081,142
12082,17-07-2025,68,1061,₹ 680.00,12082,345
12083,27-09-2025,72,4296,₹ 720.00,12083,270
12084,19-01-2025,53,781,₹ 530.00,12084,233
12085,04-03-2025,68,824,₹ 680.00,12085,267
12086,28-07-2025,75,3227,₹ 750.00,12086,328
12087,20-10-2025,85,2316,₹ 850.00,12087,493
12088,30-09-2025,69,2550,₹ 690.00,12088,142
12089,26-10-2025,100,4444,₹ 900.00,12089,394
12090,11-06-2025,32,1143,₹ 320.00,12090,151
12091,04-03-2025,57,3059,₹ 570.00,12091,6
12092,29-03-2025,54,4699,₹ 540.00,12092,212
12093,10-11-2025,38,4313,₹ 380.00,12093,498
12094,18-01-2025,23,2865,₹ 230.00,12094,121
12095,18-01-2025,80,2178,₹ 800.00,12095,390
12096,09-02-2025,78,4764,₹ 780.00,12096,134
12097,10-04-2025,19,1960,₹ 190.00,12097,343
12098,08-09-2025,17,3617,₹ 170.00,12098,490
12099,06-04-2025,47,1580,₹ 470.00,12099,307
12100,23-03-2025,52,3084,₹ 520.00,12100,152
12101,28-02-2025,13,1827,₹ 130.00,12101,318
12102,10-06-2025,21,4642,₹ 210.00,12102,297
12103,10-02-2025,82,256,₹ 820.00,12103,259
12104,12-10-2025,87,1347,₹ 870.00,12104,431
12105,21-06-2025,53,210,₹ 530.00,12105,197
12106,27-03-2025,8,3877,₹ 80.00,12106,443
12107,22-07-2025,96,2098,₹ 960.00,12107,267
12108,02-05-2025,38,4574,₹ 380.00,12108,61
12109,07-07-2025,64,4072,₹ 640.00,12109,357
12110,21-05-2025,23,3527,₹ 230.00,12110,340
12111,01-11-2025,65,4403,₹ 650.00,12111,65
12112,16-04-2025,35,2526,₹ 350.00,12112,39
12113,02-09-2025,75,3547,₹ 750.00,12113,395
12114,29-01-2025,70,2490,₹ 700.00,12114,236
12115,07-06-2025,14,4727,₹ 140.00,12115,357
12116,29-01-2025,92,2514,₹ 920.00,12116,73
12117,18-04-2025,68,29,₹ 680.00,12117,74
12118,01-08-2025,27,1415,₹ 270.00,12118,77
12119,20-05-2025,95,3827,₹ 950.00,12119,24
12120,13-07-2025,46,3043,₹ 460.00,12120,398
12121,05-09-2025,95,2665,₹ 950.00,12121,165
12122,24-05-2025,4,3848,₹ 40.00,12122,412
12123,19-04-2025,50,4880,₹ 500.00,12123,445
12124,24-04-2025,8,3611,₹ 80.00,12124,191
12125,17-04-2025,4,3597,₹ 40.00,12125,108
12126,02-07-2025,26,1254,₹ 260.00,12126,50
12127,12-04-2025,15,3275,₹ 150.00,12127,11
12128,11-02-2025,90,1796,₹ 900.00,12128,54
12129,22-02-2025,44,1859,₹ 440.00,12129,265
12130,10-02-2025,9,3378,₹ 90.00,12130,113
12131,29-05-2025,55,1738,₹ 550.00,12131,8
12132,16-09-2025,60,667,₹ 600.00,12132,253
12133,21-04-2025,3,4833,₹ 30.00,12133,226
12134,20-05-2025,13,1821,₹ 130.00,12134,42
12135,17-02-2025,81,4315,₹ 810.00,12135,169
12136,06-02-2025,86,2991,₹ 860.00,12136,380
12137,28-04-2025,7,289,₹ 70.00,12137,130
12138,09-06-2025,65,2209,₹ 650.00,12138,169
12139,22-06-2025,85,376,₹ 850.00,12139,403
12140,04-05-2025,7,3374,₹ 70.00,12140,4
12141,11-04-2025,55,2960,₹ 550.00,12141,71
12142,15-03-2025,85,3922,₹ 850.00,12142,313
12143,27-04-2025,8,2578,₹ 80.00,12143,377
12144,25-04-2025,19,3737,₹ 190.00,12144,143
12145,20-08-2025,22,405,₹ 220.00,12145,92
12146,05-04-2025,11,3591,₹ 110.00,12146,162
12147,20-03-2025,48,1388,₹ 480.00,12147,118
12148,13-09-2025,25,4646,₹ 250.00,12148,176
12149,27-01-2025,74,1054,₹ 740.00,12149,9
12150,24-05-2025,36,4541,₹ 360.00,12150,253
12151,04-05-2025,10,4359,₹ 100.00,12151,259
12152,20-07-2025,43,1281,₹ 430.00,12152,325
12153,04-05-2025,98,1257,₹ 980.00,12153,453
12154,30-08-2025,70,4458,₹ 700.00,12154,263
12155,13-09-2025,78,2264,₹ 780.00,12155,139
12156,01-06-2025,38,1729,₹ 380.00,12156,446
12157,30-01-2025,64,260,₹ 640.00,12157,443
12158,15-08-2025,32,1111,₹ 320.00,12158,350
12159,04-11-2025,34,501,₹ 340.00,12159,36
12160,11-05-2025,74,2915,₹ 740.00,12160,161
12161,23-10-2025,54,544,₹ 540.00,12161,275
12162,17-04-2025,54,1726,₹ 540.00,12162,107
12163,10-04-2025,18,3079,₹ 180.00,12163,102
12164,10-11-2025,81,1567,₹ 810.00,12164,14
12165,03-10-2025,35,4366,₹ 350.00,12165,481
12166,01-06-2025,26,4436,₹ 260.00,12166,74
12167,14-02-2025,87,3399,₹ 870.00,12167,309
12168,30-09-2025,27,4099,₹ 270.00,12168,469
12169,11-06-2025,84,2601,₹ 840.00,12169,359
12170,22-02-2025,12,491,₹ 120.00,12170,257
12171,10-05-2025,71,3295,₹ 710.00,12171,150
12172,06-08-2025,82,4960,₹ 820.00,12172,182
12173,08-04-2025,14,4231,₹ 140.00,12173,169
12174,14-05-2025,71,2418,₹ 710.00,12174,337
12175,04-05-2025,93,1337,₹ 930.00,12175,244
12176,08-06-2025,50,249,₹ 500.00,12176,31
12177,16-07-2025,63,2319,₹ 630.00,12177,202
12178,04-05-2025,42,922,₹ 420.00,12178,181
12179,07-09-2025,39,2284,₹ 390.00,12179,211
12180,05-08-2025,85,3100,₹ 850.00,12180,219
12181,03-02-2025,69,3696,₹ 690.00,12181,212
12182,19-06-2025,59,4855,₹ 590.00,12182,411
12183,05-05-2025,29,4399,₹ 290.00,12183,40
12184,24-02-2025,13,1449,₹ 130.00,12184,362
12185,28-10-2025,15,2015,₹ 150.00,12185,1
12186,16-04-2025,53,26,₹ 530.00,12186,39
12187,03-07-2025,64,3677,₹ 640.00,12187,47
12188,11-02-2025,11,4891,₹ 110.00,12188,127
12189,02-05-2025,77,2909,₹ 770.00,12189,499
12190,12-02-2025,49,3298,₹ 490.00,12190,286
12191,24-02-2025,48,3656,₹ 480.00,12191,486
12192,29-01-2025,47,255,₹ 470.00,12192,51
12193,19-04-2025,100,1968,₹ 900.00,12193,392
12194,15-10-2025,24,1612,₹ 240.00,12194,79
12195,04-07-2025,93,2835,₹ 930.00,12195,116
12196,19-05-2025,100,270,₹ 900.00,12196,341
12197,06-10-2025,20,764,₹ 200.00,12197,247
12198,23-05-2025,60,4121,₹ 600.00,12198,85
12199,27-02-2025,56,4917,₹ 560.00,12199,273
12200,12-03-2025,82,284,₹ 820.00,12200,439
12201,22-08-2025,42,3017,₹ 420.00,12201,415
12202,03-01-2025,3,3077,₹ 30.00,12202,155
12203,31-07-2025,64,3249,₹ 640.00,12203,383
12204,15-03-2025,46,4659,₹ 460.00,12204,320
12205,21-07-2025,7,3111,₹ 70.00,12205,319
12206,10-01-2025,17,1753,₹ 170.00,12206,36
12207,31-03-2025,100,3313,₹ 900.00,12207,372
12208,22-07-2025,86,3891,₹ 860.00,12208,141
12209,12-02-2025,6,4479,₹ 60.00,12209,81
12210,07-02-2025,67,364,₹ 670.00,12210,381
12211,15-02-2025,59,2449,₹ 590.00,12211,423
12212,18-05-2025,17,4634,₹ 170.00,12212,175
12213,02-10-2025,52,2616,₹ 520.00,12213,240
12214,21-10-2025,30,1054,₹ 300.00,12214,248
12215,04-05-2025,37,2214,₹ 370.00,12215,77
12216,03-02-2025,86,751,₹ 860.00,12216,194
12217,23-05-2025,93,763,₹ 930.00,12217,290
12218,20-01-2025,77,4936,₹ 770.00,12218,76
12219,05-01-2025,46,315,₹ 460.00,12219,260
12220,02-08-2025,99,4265,₹ 990.00,12220,70
12221,29-04-2025,21,2250,₹ 210.00,12221,358
12222,15-04-2025,67,3718,₹ 670.00,12222,232
12223,15-06-2025,42,901,₹ 420.00,12223,275
12224,26-10-2025,18,2283,₹ 180.00,12224,275
12225,18-08-2025,13,1533,₹ 130.00,12225,434
12226,24-02-2025,9,4613,₹ 90.00,12226,419
12227,12-03-2025,65,1802,₹ 650.00,12227,379
12228,25-06-2025,55,1303,₹ 550.00,12228,343
12229,16-06-2025,7,2786,₹ 70.00,12229,277
12230,28-09-2025,8,3507,₹ 80.00,12230,416
12231,12-05-2025,19,4557,₹ 190.00,12231,310
12232,05-04-2025,84,4054,₹ 840.00,12232,498
12233,06-09-2025,12,2748,₹ 120.00,12233,66
12234,09-03-2025,1,1819,₹ 10.00,12234,405
12235,13-08-2025,14,1558,₹ 140.00,12235,195
12236,27-06-2025,74,4335,₹ 740.00,12236,169
12237,24-05-2025,3,1227,₹ 30.00,12237,84
12238,30-08-2025,30,3807,₹ 300.00,12238,440
12239,19-06-2025,10,4970,₹ 100.00,12239,434
12240,12-05-2025,31,155,₹ 310.00,12240,86
12241,20-09-2025,92,2669,₹ 920.00,12241,379
12242,07-09-2025,16,328,₹ 160.00,12242,69
12243,28-10-2025,58,62,₹ 580.00,12243,295
12244,17-01-2025,17,910,₹ 170.00,12244,251
12245,02-07-2025,22,2878,₹ 220.00,12245,453
12246,09-06-2025,89,3187,₹ 890.00,12246,413
12247,18-09-2025,28,3780,₹ 280.00,12247,350
12248,13-06-2025,29,1104,₹ 290.00,12248,390
12249,24-04-2025,79,1589,₹ 790.00,12249,351
12250,07-05-2025,62,2156,₹ 620.00,12250,281
12251,13-07-2025,34,2019,₹ 340.00,12251,366
12252,28-04-2025,41,1365,₹ 410.00,12252,105
12253,21-07-2025,19,530,₹ 190.00,12253,322
12254,23-08-2025,99,288,₹ 990.00,12254,106
12255,27-01-2025,30,3231,₹ 300.00,12255,127
12256,01-03-2025,32,1935,₹ 320.00,12256,398
12257,20-01-2025,63,1983,₹ 630.00,12257,59
12258,18-03-2025,22,4258,₹ 220.00,12258,72
12259,24-09-2025,23,4134,₹ 230.00,12259,160
12260,28-05-2025,32,2583,₹ 320.00,12260,77
12261,10-11-2025,6,3377,₹ 60.00,12261,60
12262,08-04-2025,44,4737,₹ 440.00,12262,293
12263,15-01-2025,13,1765,₹ 130.00,12263,11
12264,06-11-2025,76,129,₹ 760.00,12264,207
12265,03-09-2025,80,2809,₹ 800.00,12265,351
12266,13-06-2025,36,3038,₹ 360.00,12266,283
12267,02-08-2025,45,2632,₹ 450.00,12267,269
12268,18-10-2025,56,4290,₹ 560.00,12268,144
12269,12-03-2025,96,3487,₹ 960.00,12269,236
12270,24-10-2025,72,1094,₹ 720.00,12270,56
12271,12-08-2025,62,772,₹ 620.00,12271,236
12272,31-03-2025,99,1666,₹ 990.00,12272,497
12273,01-05-2025,98,4111,₹ 980.00,12273,452
12274,06-09-2025,11,346,₹ 110.00,12274,317
12275,25-08-2025,14,969,₹ 140.00,12275,387
12276,07-08-2025,64,734,₹ 640.00,12276,263
12277,03-03-2025,22,472,₹ 220.00,12277,294
12278,17-01-2025,90,235,₹ 900.00,12278,180
12279,14-05-2025,65,2660,₹ 650.00,12279,119
12280,02-08-2025,62,1274,₹ 620.00,12280,494
12281,05-08-2025,16,3151,₹ 160.00,12281,389
12282,18-06-2025,88,1412,₹ 880.00,12282,484
12283,05-08-2025,69,3677,₹ 690.00,12283,151
12284,07-11-2025,36,38,₹ 360.00,12284,31
12285,30-09-2025,70,2380,₹ 700.00,12285,199
12286,19-06-2025,96,107,₹ 960.00,12286,22
12287,29-10-2025,70,1098,₹ 700.00,12287,484
12288,08-03-2025,91,3045,₹ 910.00,12288,89
12289,10-10-2025,93,810,₹ 930.00,12289,138
12290,05-02-2025,42,1265,₹ 420.00,12290,105
12291,30-01-2025,48,2125,₹ 480.00,12291,64
12292,17-06-2025,77,3686,₹ 770.00,12292,219
12293,10-06-2025,66,4700,₹ 660.00,12293,239
12294,20-03-2025,74,321,₹ 740.00,12294,371
12295,16-07-2025,11,2194,₹ 110.00,12295,434
12296,12-02-2025,98,2848,₹ 980.00,12296,448
12297,10-08-2025,37,516,₹ 370.00,12297,193
12298,14-05-2025,89,151,₹ 890.00,12298,275
12299,20-03-2025,49,1775,₹ 490.00,12299,413
12300,30-07-2025,4,2787,₹ 40.00,12300,302
12301,26-09-2025,29,2208,₹ 290.00,12301,14
12302,29-03-2025,9,3770,₹ 90.00,12302,231
12303,31-10-2025,23,4715,₹ 230.00,12303,117
12304,13-03-2025,39,4679,₹ 390.00,12304,210
12305,03-04-2025,94,3982,₹ 940.00,12305,69
12306,13-08-2025,3,4101,₹ 30.00,12306,185
12307,11-05-2025,76,4322,₹ 760.00,12307,178
12308,20-04-2025,51,257,₹ 510.00,12308,366
12309,06-08-2025,50,3508,₹ 500.00,12309,89
12310,06-03-2025,43,4122,₹ 430.00,12310,310
12311,17-09-2025,38,786,₹ 380.00,12311,322
12312,09-04-2025,27,1687,₹ 270.00,12312,65
12313,24-08-2025,97,4871,₹ 970.00,12313,480
12314,31-08-2025,77,4314,₹ 770.00,12314,244
